harmful_idx,harmful_image,rank,safe_image,similarity,selected
75,"Harry_R._Hopps,_Destroy_this_mad_brute_Enlist_-_U.S._Army,_03216u_edit.jpg",8,Stalin_in_July_1941-scaled.jpg,0.5995,
75,"Harry_R._Hopps,_Destroy_this_mad_brute_Enlist_-_U.S._Army,_03216u_edit.jpg",9,262788.jpg,0.5992,
75,"Harry_R._Hopps,_Destroy_this_mad_brute_Enlist_-_U.S._Army,_03216u_edit.jpg",10,William-Adolphe_Bouguereau_(1825-1905)_-_Dante_And_Virgil_In_Hell_(1850).jpg,0.5991,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,1,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.7562,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,2,900_Boy Scouts Jamboree.jpg,0.7399,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,3,il_fullxfull.2946516750_ao6g.jpeg,0.714,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,4,Stalin_in_July_1941-scaled.jpg,0.7102,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,5,Registry-of-the-American-Soldier.png,0.7073,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,6,King_Kong_1933_Promotional_Image.png,0.6944,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,7,images-3 copy.jpg,0.6894,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,8,images copy.jpg,0.6869,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,9,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6862,
76,He_Can't_Lay_Off_-_NARA_-_534690.jpg,10,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6841,
77,I0016395.jpg,1,900_Boy Scouts Jamboree.jpg,0.6971,
77,I0016395.jpg,2,Mark_I_series_tank.jpg,0.6629,
77,I0016395.jpg,3,2827r.jpg,0.6543,
77,I0016395.jpg,4,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6527,
77,I0016395.jpg,5,GrIbt2WXgAArYDk.jpg,0.6516,
77,I0016395.jpg,6,1000w_q95.jpeg,0.6447,
77,I0016395.jpg,7,Stalin_in_July_1941-scaled.jpg,0.6444,
77,I0016395.jpg,8,Registry-of-the-American-Soldier.png,0.644,
77,I0016395.jpg,9,Joseph-Stalin-1950.jpeg,0.6429,
77,I0016395.jpg,10,images-2 copy.jpg,0.6408,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,1,NPG-78T0884A_1.jpg,0.7336,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,2,Stalin_in_July_1941-scaled.jpg,0.6904,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,3,s-l1200-4.jpg,0.676,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,4,images-3 copy.jpg,0.6726,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,5,sized-170983061.jpeg,0.6699,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6697,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,7,Joseph-Stalin-1950.jpeg,0.664,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,8,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6604,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,9,900_Boy Scouts Jamboree.jpg,0.6466,
78,INF3-238_Anti-rumour_and_careless_talk_Mr._Hitler_wants_to_know.jpg,10,Screenshot 2026-09-13 at 2.42.13 PM.png,0.638,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,1,NPG-78T0884A_1.jpg,0.6705,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,2,900_Boy Scouts Jamboree.jpg,0.6673,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,3,Stalin_in_July_1941-scaled.jpg,0.6616,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,4,1000w_q95.jpeg,0.6454,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,5,GrIbt2WXgAArYDk.jpg,0.6432,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6374,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,7,Joseph-Stalin-1950.jpeg,0.6258,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,8,images-3 copy.jpg,0.6241,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,9,sized-170983061.jpeg,0.6215,
79,INF3-327_Unity_of_Strength_British_and_Russian_servicemen_over_body_of_swastikaed_dragon.jpg,10,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.6193,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,1,NPG-78T0884A_1.jpg,0.6581,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,2,Stalin_in_July_1941-scaled.jpg,0.636,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,3,images-3 copy.jpg,0.6256,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,4,sized-170983061.jpeg,0.6186,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,5,900_Boy Scouts Jamboree.jpg,0.6119,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6105,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,7,Joseph-Stalin-1950.jpeg,0.5978,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,8,images-2 copy.jpg,0.5974,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,9,Vladimir_Lenin_a_colori_(cropped).jpg,0.5952,
80,INF3-335_Unity_of_Strength_Together_we_shall_strangle_Hitlerism.jpg,10,Mao-Zedong-1965.jpeg,0.586,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",1,900_Boy Scouts Jamboree.jpg,0.7645,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",2,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.7548,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",3,President_Barack_Obama.jpg,0.708,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",4,Registry-of-the-American-Soldier.png,0.7065,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",5,Stalin_in_July_1941-scaled.jpg,0.7065,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",6,7492.png,0.6991,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",7,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6975,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",8,Joseph-Stalin-1950.jpeg,0.6938,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",9,images-3 copy.jpg,0.6912,
81,"J._M._Flagg,_I_Want_You_for_U.S._Army_poster_(1917).jpg",10,Large-crowd-of-people-014.jpg,0.6896,
82,Japanese_propaganda_leaflet_India copy.jpg,1,zunzun no.2  dia de las far castro.jpg,0.6019,
82,Japanese_propaganda_leaflet_India copy.jpg,2,55f161bf-165a-4aa8-b22c-c66a3f9452b8_cx0_cy11_cw0_w1080_h608.jpeg,0.5877,
82,Japanese_propaganda_leaflet_India copy.jpg,3,693.jpg,0.5802,
82,Japanese_propaganda_leaflet_India copy.jpg,4,GrIbt2WXgAArYDk.jpg,0.5801,
82,Japanese_propaganda_leaflet_India copy.jpg,5,Screenshot 2026-09-13 at 2.42.39 PM.png,0.5774,
82,Japanese_propaganda_leaflet_India copy.jpg,6,Screenshot 2026-09-13 at 2.44.25 PM.png,0.5747,
82,Japanese_propaganda_leaflet_India copy.jpg,7,1967-10_1967年毛泽东与林彪.jpg,0.5709,
82,Japanese_propaganda_leaflet_India copy.jpg,8,900_Boy Scouts Jamboree.jpg,0.5688,
82,Japanese_propaganda_leaflet_India copy.jpg,9,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.5669,
82,Japanese_propaganda_leaflet_India copy.jpg,10,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5668,
83,Japanese_propaganda_leaflet_India.jpg,1,zunzun no.2  dia de las far castro.jpg,0.6019,
83,Japanese_propaganda_leaflet_India.jpg,2,55f161bf-165a-4aa8-b22c-c66a3f9452b8_cx0_cy11_cw0_w1080_h608.jpeg,0.5877,
83,Japanese_propaganda_leaflet_India.jpg,3,693.jpg,0.5802,
83,Japanese_propaganda_leaflet_India.jpg,4,GrIbt2WXgAArYDk.jpg,0.5801,
83,Japanese_propaganda_leaflet_India.jpg,5,Screenshot 2026-09-13 at 2.42.39 PM.png,0.5774,
83,Japanese_propaganda_leaflet_India.jpg,6,Screenshot 2026-09-13 at 2.44.25 PM.png,0.5747,
83,Japanese_propaganda_leaflet_India.jpg,7,1967-10_1967年毛泽东与林彪.jpg,0.5709,
83,Japanese_propaganda_leaflet_India.jpg,8,900_Boy Scouts Jamboree.jpg,0.5688,
83,Japanese_propaganda_leaflet_India.jpg,9,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.5669,
83,Japanese_propaganda_leaflet_India.jpg,10,Screenshot 2026-09-13 at 2.38.07 PM.png,0.5668,
84,Je-Suis-Charlie-1024x642.jpg,1,2827r.jpg,0.693,
84,Je-Suis-Charlie-1024x642.jpg,2,000_328D73Q.jpg,0.651,
84,Je-Suis-Charlie-1024x642.jpg,3,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6276,
84,Je-Suis-Charlie-1024x642.jpg,4,Screenshot 2026-09-13 at 2.45.07 PM.png,0.6269,
84,Je-Suis-Charlie-1024x642.jpg,5,Che_Guevara_-_Guerrillero_Heroico_by_Alberto_Korda.jpg,0.6257,
84,Je-Suis-Charlie-1024x642.jpg,6,BN-CU905_ObamaG_FR_20140515164201.jpg,0.6244,
84,Je-Suis-Charlie-1024x642.jpg,7,Cross.jpeg,0.6182,
84,Je-Suis-Charlie-1024x642.jpg,8,Large-crowd-of-people-014.jpg,0.614,
84,Je-Suis-Charlie-1024x642.jpg,9,photo-1506755594592-349d12a7c52a.jpeg,0.6139,
84,Je-Suis-Charlie-1024x642.jpg,10,President_Barack_Obama.jpg,0.6134,
85,KAS-Freiheit-Bild-5414-2.jpg,1,best-movie-posters-of-all-time-v0-w3jkbptktk6g1.jpeg,0.6581,
85,KAS-Freiheit-Bild-5414-2.jpg,2,900_Boy Scouts Jamboree.jpg,0.6514,
85,KAS-Freiheit-Bild-5414-2.jpg,3,Screenshot 2026-09-13 at 2.38.07 PM.png,0.6467,
85,KAS-Freiheit-Bild-5414-2.jpg,4,Screenshot 2026-07-30 at 11.26.00 PM.png,0.6448,
85,KAS-Freiheit-Bild-5414-2.jpg,5,Stalin_in_July_1941-scaled.jpg,0.6438,
85,KAS-Freiheit-Bild-5414-2.jpg,6,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6419,
85,KAS-Freiheit-Bild-5414-2.jpg,7,NPG-78T0884A_1.jpg,0.6296,
85,KAS-Freiheit-Bild-5414-2.jpg,8,693.jpg,0.6254,
85,KAS-Freiheit-Bild-5414-2.jpg,9,Joseph-Stalin-1950.jpeg,0.6252,
85,KAS-Freiheit-Bild-5414-2.jpg,10,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.6206,
86,Khomeinilead.jpeg,1,Imam_Khomeini_in_Mehrabad.jpg,0.7348,
86,Khomeinilead.jpeg,2,Mao-Zedong.jpeg,0.5731,
86,Khomeinilead.jpeg,3,55f161bf-165a-4aa8-b22c-c66a3f9452b8_cx0_cy11_cw0_w1080_h608.jpeg,0.5663,
86,Khomeinilead.jpeg,4,693.jpg,0.5655,
86,Khomeinilead.jpeg,5,1967-10_1967年毛泽东与林彪.jpg,0.5654,
86,Khomeinilead.jpeg,6,30d1a2aa-df8d-4714-ae6f-c557392ee966_9341936a.jpeg,0.556,
86,Khomeinilead.jpeg,7,Pres-Richard-Nixon-Deng-Xiaoping-Jimmy-Carter-Jan-29-1979.jpeg,0.5466,
86,Khomeinilead.jpeg,8,6f8fc600-c727-11ef-b843-adebdd7bb874.jpg,0.5443,
86,Khomeinilead.jpeg,9,The_million_march_man.jpg,0.5436,
86,Khomeinilead.jpeg,10,S1-LZ040_CDIARI_G_20210913165051.jpg,0.5356,
87,Kim-Il-Sung-Propaganda.jpg,1,rtr3xjay.jpg,0.7968,
87,Kim-Il-Sung-Propaganda.jpg,2,GrIbt2WXgAArYDk.jpg,0.7833,
87,Kim-Il-Sung-Propaganda.jpg,3,images copy.jpg,0.7799,
87,Kim-Il-Sung-Propaganda.jpg,4,Mao-Zedong-1965.jpeg,0.7764,
87,Kim-Il-Sung-Propaganda.jpg,5,23macfarquharWeb-superJumbo.jpg,0.7762,
87,Kim-Il-Sung-Propaganda.jpg,6,1967-10_1967年毛泽东与林彪.jpg,0.7654,
87,Kim-Il-Sung-Propaganda.jpg,7,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.7581,
87,Kim-Il-Sung-Propaganda.jpg,8,693.jpg,0.7528,
87,Kim-Il-Sung-Propaganda.jpg,9,S1-LZ040_CDIARI_G_20210913165051.jpg,0.7512,
87,Kim-Il-Sung-Propaganda.jpg,10,mao_great_leap_forward_history_today_0.jpeg,0.7437,
88,Kriegsplakate_6_db.jpg,1,900_Boy Scouts Jamboree.jpg,0.6904,
88,Kriegsplakate_6_db.jpg,2,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.6397,
88,Kriegsplakate_6_db.jpg,3,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6357,
88,Kriegsplakate_6_db.jpg,4,7.2-Margaret-Thatcher.jpg,0.6338,
88,Kriegsplakate_6_db.jpg,5,Stalin_in_July_1941-scaled.jpg,0.6272,
88,Kriegsplakate_6_db.jpg,6,images-2 copy.jpg,0.6169,
88,Kriegsplakate_6_db.jpg,7,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6041,
88,Kriegsplakate_6_db.jpg,8,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.604,
88,Kriegsplakate_6_db.jpg,9,vintage-female-mechanic-stockcake.jpg,0.6033,
88,Kriegsplakate_6_db.jpg,10,images-3 copy.jpg,0.6017,
89,LBJ.png,1,"Lyndon_B._Johnson,_photo_portrait,_leaning_on_chair,_color_cropped.jpg",0.7371,
89,LBJ.png,2,Franklin-D-Roosevelt-1937.jpeg,0.7153,
89,LBJ.png,3,los-angeles-california-nixon-press-conference-at-the-news-photo-1690823585.jpeg,0.7084,
89,LBJ.png,4,"FDR-1944-Campaign-Portrait_(3x4_retouched,_cropped).jpg",0.7028,
89,LBJ.png,5,Richard-M-Nixon-1969.jpeg,0.6985,
89,LBJ.png,6,John-F-Kennedy.jpeg,0.6721,
89,LBJ.png,7,gettyimages-872442016.jpeg,0.6656,
89,LBJ.png,8,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6569,
89,LBJ.png,9,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6466,
89,LBJ.png,10,Stalin_in_July_1941-scaled.jpg,0.6449,
90,Leaping_Patriotic_Autumn.jpg,1,SamuraiArmor-Feat.jpg,0.6867,
90,Leaping_Patriotic_Autumn.jpg,2,Throne-of-Blood.jpg,0.601,
90,Leaping_Patriotic_Autumn.jpg,3,900_Boy Scouts Jamboree.jpg,0.5993,
90,Leaping_Patriotic_Autumn.jpg,4,image-asset.jpeg,0.5989,
90,Leaping_Patriotic_Autumn.jpg,5,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.5821,
90,Leaping_Patriotic_Autumn.jpg,6,Seven-Samurai.jpg,0.5744,
90,Leaping_Patriotic_Autumn.jpg,7,Le_Penseur_by_Rodin_(Kunsthalle_Bielefeld)_2014-04-10.JPG,0.5693,
90,Leaping_Patriotic_Autumn.jpg,8,Merry_Old_Santa_Claus_by_Thomas_Nast.jpg,0.5664,
90,Leaping_Patriotic_Autumn.jpg,9,db12166e-abdc-4a7c-b7c0-067d2ea2572a.jpeg,0.553,
90,Leaping_Patriotic_Autumn.jpg,10,Matisse-The-Dessert-Harmony-in-Red-Henri-1908-fast.jpg,0.5507,
91,Lejaren_Hiller21.jpg,1,900_Boy Scouts Jamboree.jpg,0.6785,
91,Lejaren_Hiller21.jpg,2,vintage-female-mechanic-stockcake.jpg,0.6646,
91,Lejaren_Hiller21.jpg,3,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.6442,
91,Lejaren_Hiller21.jpg,4,1960s-portrait-smiling-blond-woman-vintage-images.jpg,0.6343,
91,Lejaren_Hiller21.jpg,5,Large-crowd-of-people-014.jpg,0.6317,
91,Lejaren_Hiller21.jpg,6,Franklin-D-Roosevelt-1937.jpeg,0.6253,
91,Lejaren_Hiller21.jpg,7,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6238,
91,Lejaren_Hiller21.jpg,8,timon-studler-ABGaVhJxwDQ-unsplash_b99ec30b-edbe-4152-9619-95beb998dd4a-prv.jpg,0.6199,
91,Lejaren_Hiller21.jpg,9,"Worker and supervisor at a car factory, Moscow, 1954.jpg",0.619,
91,Lejaren_Hiller21.jpg,10,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6185,
92,Lets_win_the_Greater_East_Asia_War.jpg,1,SamuraiArmor-Feat.jpg,0.6513,
92,Lets_win_the_Greater_East_Asia_War.jpg,2,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.6436,
92,Lets_win_the_Greater_East_Asia_War.jpg,3,GrIbt2WXgAArYDk.jpg,0.6349,
92,Lets_win_the_Greater_East_Asia_War.jpg,4,1967-10_1967年毛泽东与林彪.jpg,0.6339,
92,Lets_win_the_Greater_East_Asia_War.jpg,5,images copy.jpg,0.6315,
92,Lets_win_the_Greater_East_Asia_War.jpg,6,Throne-of-Blood.jpg,0.63,
92,Lets_win_the_Greater_East_Asia_War.jpg,7,693.jpg,0.627,
92,Lets_win_the_Greater_East_Asia_War.jpg,8,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6223,
92,Lets_win_the_Greater_East_Asia_War.jpg,9,23macfarquharWeb-superJumbo.jpg,0.6209,
92,Lets_win_the_Greater_East_Asia_War.jpg,10,Seven-Samurai.jpg,0.6189,
93,Lidice_shall_live.jpg,1,Stalin_in_July_1941-scaled.jpg,0.656,
93,Lidice_shall_live.jpg,2,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6439,
93,Lidice_shall_live.jpg,3,images-3 copy.jpg,0.6407,
93,Lidice_shall_live.jpg,4,Joseph-Stalin-1950.jpeg,0.6402,
93,Lidice_shall_live.jpg,5,900_Boy Scouts Jamboree.jpg,0.6392,
93,Lidice_shall_live.jpg,6,images-2 copy.jpg,0.6252,
93,Lidice_shall_live.jpg,7,zunzun no.2  dia de las far castro.jpg,0.6247,
93,Lidice_shall_live.jpg,8,693.jpg,0.6197,
93,Lidice_shall_live.jpg,9,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.6188,
93,Lidice_shall_live.jpg,10,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.618,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,1,images-3 copy.jpg,0.6791,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,2,900_Boy Scouts Jamboree.jpg,0.6785,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,3,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6725,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,4,Stalin_in_July_1941-scaled.jpg,0.667,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,5,Little_Red_Riding_Hood_-_J._W._Smith.jpg,0.6565,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,6,pointing-finger-forward-stockcake.jpg,0.6532,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,7,images-2 copy.jpg,0.6493,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,8,"71-DuJMBshL._AC_UF1000,1000_QL80_.jpg",0.6439,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,9,Large-crowd-of-people-014.jpg,0.6407,
94,Loose-Talk-Can-Cost-Lives-Quiet-Poster.jpg,10,photo-1506755594592-349d12a7c52a.jpeg,0.6401,
95,Maos-Little-Red-Book-featured-image.jpg,1,Mao-Zedong-1965.jpeg,0.8457,
95,Maos-Little-Red-Book-featured-image.jpg,2,"Mao_Tsé-toung,_portrait_en_buste,_assis,_faisant_face_à_Nikita_Khrouchtchev,_pendant_la_visite_du_chef_russe_1958_à_Pékin_(Mao_Zedong).jpg",0.8233,
95,Maos-Little-Red-Book-featured-image.jpg,3,693.jpg,0.8218,
95,Maos-Little-Red-Book-featured-image.jpg,4,GrIbt2WXgAArYDk.jpg,0.8148,
95,Maos-Little-Red-Book-featured-image.jpg,5,China-Deng-Xiao-ping-005-1.jpg,0.8094,
95,Maos-Little-Red-Book-featured-image.jpg,6,images copy.jpg,0.8079,
95,Maos-Little-Red-Book-featured-image.jpg,7,S1-LZ040_CDIARI_G_20210913165051.jpg,0.8058,
95,Maos-Little-Red-Book-featured-image.jpg,8,1967-10_1967年毛泽东与林彪.jpg,0.7994,
95,Maos-Little-Red-Book-featured-image.jpg,9,Mao-Zedong.jpeg,0.7991,
95,Maos-Little-Red-Book-featured-image.jpg,10,23macfarquharWeb-superJumbo.jpg,0.7988,
96,Mawei_China_Propaganda_facing_Matsu.jpg,1,TAL-bernina-express-switzerland-PRETTSTEUROTRAIN0426-4e3d53753f7d4de5887ef1c0ab57f662.jpg,0.6678,
96,Mawei_China_Propaganda_facing_Matsu.jpg,2,ChinglungChiao_Railway_Station_01.jpg,0.6615,
96,Mawei_China_Propaganda_facing_Matsu.jpg,3,beijing-cctv-headquarters-night-cityscape-light-trails.jpg,0.651,
96,Mawei_China_Propaganda_facing_Matsu.jpg,4,central-business-district.jpg,0.6332,
96,Mawei_China_Propaganda_facing_Matsu.jpg,5,2023-09-30T051708Z_985728_RC2PI3A53UNF_RTRMADP_3_CHINA-ANNIVERSARY-2-1.webp,0.626,
96,Mawei_China_Propaganda_facing_Matsu.jpg,6,President-of-China-Xi-Jinping.jpeg,0.6251,
96,Mawei_China_Propaganda_facing_Matsu.jpg,7,_126347570_gettyimages-1238182438.jpg,0.6021,
96,Mawei_China_Propaganda_facing_Matsu.jpg,8,f76170fe-5a42-42ec-9235-e66b72d01192.jpeg,0.5979,
96,Mawei_China_Propaganda_facing_Matsu.jpg,9,560868.jpg,0.5954,
96,Mawei_China_Propaganda_facing_Matsu.jpg,10,1000w_q95.jpeg,0.5858,
97,NMAH-AHB1000583.jpg,1,900_Boy Scouts Jamboree.jpg,0.6552,
97,NMAH-AHB1000583.jpg,2,Hillary_Clinton_official_Secretary_of_State_portrait_crop.jpg,0.6102,
97,NMAH-AHB1000583.jpg,3,Polyester-American-flag-closeup-angle_6647de24-6210-4bb8-a86f-2b0c5923c020.jpeg,0.6046,
97,NMAH-AHB1000583.jpg,4,Bill-Clinton.jpeg,0.6023,
97,NMAH-AHB1000583.jpg,5,Franklin-D-Roosevelt-1937.jpeg,0.5967,
97,NMAH-AHB1000583.jpg,6,900_Row-One-Brand_1964-coke-ad-remix-final-row-1.jpg,0.5887,
97,NMAH-AHB1000583.jpg,7,John-F-Kennedy.jpeg,0.5799,
97,NMAH-AHB1000583.jpg,8,"FDR-1944-Campaign-Portrait_(3x4_retouched,_cropped).jpg",0.5755,
97,NMAH-AHB1000583.jpg,9,best-movie-posters-of-all-time-v0-jjxf6ntktk6g1.jpeg,0.5753,
97,NMAH-AHB1000583.jpg,10,gettyimages-872442016.jpeg,0.5696,
98,NRA_anti-Japanese_war_poster.jpg,1,GrIbt2WXgAArYDk.jpg,0.7752,
98,NRA_anti-Japanese_war_poster.jpg,2,images copy.jpg,0.7734,
98,NRA_anti-Japanese_war_poster.jpg,3,SamuraiArmor-Feat.jpg,0.7466,
98,NRA_anti-Japanese_war_poster.jpg,4,Jiang_Jieshi2.jpg,0.7158,
98,NRA_anti-Japanese_war_poster.jpg,5,Mao-Zedong-1965.jpeg,0.7146,
98,NRA_anti-Japanese_war_poster.jpg,6,mao-zedong-jiang-jieshi-histoire.jpeg,0.7083,
98,NRA_anti-Japanese_war_poster.jpg,7,1967-10_1967年毛泽东与林彪.jpg,0.6996,
98,NRA_anti-Japanese_war_poster.jpg,8,1000w_q95.jpeg,0.6965,
98,NRA_anti-Japanese_war_poster.jpg,9,693.jpg,0.6857,
98,NRA_anti-Japanese_war_poster.jpg,10,Throne-of-Blood.jpg,0.6857,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,1,900_Boy Scouts Jamboree.jpg,0.6252,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,2,7.2-Margaret-Thatcher.jpg,0.6193,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,3,gettyimages-1061707698.jpeg,0.6094,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,4,"Raising_the_Flag_on_Iwo_Jima,_larger_-_edit1.jpg",0.6055,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,5,Stalin_in_July_1941-scaled.jpg,0.6043,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,6,Franklin-D-Roosevelt-1937.jpeg,0.5981,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,7,King_George_VI_LOC_matpc.14736_A_(cropped).jpg,0.5968,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,8,King_George_VI_LOC_matpc.14736_A_(cropped) copy.jpg,0.5968,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,9,"At_London_2025_487_-_Statue_of_Winston_Churchill,_Parliament_Square.jpg",0.591,
99,Never_was_so_much_owed_by_so_many_to_so_few.jpg,10,150826233935-ww2-china-8-exlarge-169-5355409.jpg,0.5864,
